6,8
18,20
204,210
78,81
38,41
87,94
13,15
63,69
56,64
21,23
4,7
101,103
45,50
18,21
59,66
0,6
50,55
222,228
0,5
53,59
282,286
124,131
101,103
80,82
5,7
32,38
5,7
7,9
10,17
25,27
17,19
6,8
5,7
91,98
6,8
6,8
307,311
2,5
7,19
7,9
10,12
113,118
8,10
75,82
153,155
156,158
22,27
129,139
23,30
5,7
8,10
105,111
63,66
11,14
59,61
17,23
14,20
6,8
18,20
5,7
119,125
31,37
7,9
81,88
6,12
74,85
0,4
44,46
15,25
8,15
3,8
184,190
6,8
26,30
5,8
6,8
18,20
12,14
6,11
126,133
15,20
117,123
33,35
156,163
38,40
124,135
23,25
127,134
3,5
59,61
16,23
56,61
45,50
96,100
0,6
0,7
0,3
54,61
102,105
91,93
14,16
75,79
74,79
7,13
167,175
271,274
124,135
0,3
13,18
0,10
224,232
47,53
7,10
6,8
27,34
114,119
20,31
4,6
19,21
231,236
153,162
23,28
34,41
2,8
8,15
0,4
79,85
54,60
28,30
228,236
162,168
16,18
8,10
131,133
31,37
0,11
7,17
106,112
8,12
25,27
19,26
152,163
8,10
40,45
5,10
10,12
24,27
96,103
73,79
173,180
286,292
59,61
90,94
192,199
198,202
10,12
106,113
0,3
164,166
35,40
202,205
13,20
0,3
55,57
14,20
10,12
16,20
211,214
9,21
79,85
6,11
68,75
29,35
39,41
175,181
139,143
14,16
119,121
0,3
18,20
15,30
47,51
24,33
12,14
38,43
160,168
0,7
12,19
162,164
18,20
28,31
3,8
6,8
11,13
156,162
132,139
122,129
195,203
170,173
6,8
2,11
66,74
10,14
0,2
0,6
36,38
6,8
6,8
138,145
73,80
22,24
276,282
188,194
151,161
0,11
64,66
9,19
29,31
243,250
18,20
5,7
9,14
12,18
207,214
185,192
17,23
2,5
19,21
231,236
6,8
6,8
25,31
60,67
75,82
22,26
10,12
55,59
30,32
47,52
0,3
16,22
58,63
25,27
0,7
6,8
215,221
37,39
178,180
29,31
8,10
23,25
0,6
71,74
84,90
132,143
60,74
111,116
90,97
83,89
6,8
34,41
6,8
6,11
42,44
31,33
205,212
30,38
0,8
36,38
210,217
148,159
56,63
219,225
13,15
0,2
255,262
55,58
51,58
72,79
29,35
40,42
5,10
6,8
6,8
27,35
51,54
24,26
90,97
16,18
121,127
31,36
18,20
8,14
10,12
18,21
166,181
315,321
30,36
0,6
15,17
17,20
12,14
97,112
93,100
27,42
291,306
34,36
130,132
57,62
8,10
5,7
46,53
9,11
262,268
55,58
34,36
7,10
21,23
252,259
145,152
6,8
26,28
28,32
17,19
29,33
7,10
6,8
84,91
21,24
41,45
2,5
12,14
50,55
7,9
71,73
6,8
17,23
64,75
0,2
12,19
83,85
28,30
52,58
153,160
0,3
87,93
29,36
8,10
4,10
15,17
127,129
27,32
14,16
54,59
7,9
10,12
11,15
22,24
7,9
66,75
23,30
7,11
10,21
2,6
0,12
121,128
27,29
87,98
2,5
42,44
9,13
322,326
44,51
52,54
41,46
0,6
6,13
24,31
16,18
72,75
31,33
25,32
194,199
189,191
2,9
76,82
85,90
88,90
54,60
24,32
90,97
74,76
6,8
47,49
0,3
15,29
33,35
26,28
5,10
32,34
50,61
150,161
44,53
9,11
7,9
8,10
8,10
22,27
107,111
29,35
0,1
79,83
25,27
0,6
14,16
5,7
113,124
8,10
100,107
73,77
8,10
61,67
37,42
13,15
38,49
26,29
320,327
18,23
139,147
120,122
52,59
9,16
62,64
2,4
19,31
112,114
30,32
13,15
9,11
24,26
53,55
28,33
6,10
33,39
14,18
54,56
264,274
4,10
23,30
51,53
32,39
120,122
141,148
18,20
54,58
31,37
2,5
31,36
2,5
71,75
17,23
34,36
2,6
42,44
98,105
5,12
14,16
8,10
43,48
182,185
109,117
184,190
7,9
5,7
29,36
47,54
63,69
8,10
20,29
192,203
40,51
11,14
9,11
10,16
88,92
53,58
176,183
5,10
0,6
184,190
188,194
88,96
244,259
85,93
0,4
34,38
0,5
15,17
17,21
2,12
51,53
296,300
88,90
6,8
57,59
119,129
32,38
4,6
77,84
113,120
18,23
12,17
40,52
8,10
0,2
142,148
21,32
11,15
47,52
8,10
6,8
38,40
6,12
0,3
50,57
5,7
46,54
34,40
12,17
112,118
70,77
30,32
0,7
5,10
311,318
6,8
32,34
2,10
38,40
132,140
101,112
62,69
10,12
12,14
0,3
390,409
6,8
31,40
6,8
331,339
237,243
10,12
44,46
79,81
18,20
28,30
95,101
14,18
38,40
127,138
7,15
117,128
38,44
22,24
6,13
6,8
3,5
133,140
208,214
43,49
72,77
155,162
109,115
17,27
8,15
36,41
70,75
73,80
6,8
74,76
17,19
6,8
24,27
181,194
143,145
43,45
72,86
86,88
8,10
38,43
89,97
2,5
27,32
99,101
69,76
87,93
61,63
23,25
68,79
190,197
29,31
63,68
58,65
12,14
209,220
0,3
100,105
103,117
136,141
5,7
44,51
6,8
15,22
49,55
16,18
62,64
21,23
66,73
80,85
139,146
14,16
6,8
0,3
48,51
10,12
62,68
0,6
152,154
18,23
0,8
77,92
15,17
59,61
31,43
0,2
56,58
46,48
14,20
7,9
10,12
63,69
259,263
4,7
69,75
76,82
37,39
6,8
78,84
30,35
89,91
17,23
56,63
8,10
200,206
8,10
13,19
2,4
43,49
148,153
59,61
2,5
47,49
19,25
20,26
3,8
0,11
8,10
29,34
0,6
19,24
11,13
7,9
8,10
20,27
54,61
14,18
79,83
10,12
84,86
65,71
31,40
13,16
11,18
54,65
48,55
285,296
27,32
18,20
54,61
35,42
157,164
147,155
75,82
55,57
8,10
14,21
159,173
23,28
11,13
6,8
32,39
38,40
181,192
19,24
91,98
6,9
0,4
19,21
23,25
6,8
15,17
0,6
118,124
68,78
7,16
7,9
90,93
7,9
5,7
181,188
189,196
306,312
5,16
256,258
98,105
31,37
100,105
7,9
8,10
27,29
2,4
66,69
42,46
47,53
42,44
30,37
169,176
103,105
27,34
89,95
36,40
42,44
336,343
136,147
141,143
16,21
0,5
206,209
176,183
20,22
52,59
46,48
161,167
209,211
6,15
15,17
131,137
51,59
28,34
8,10
21,23
12,14
45,56
0,8
8,13
15,17
0,3
132,138
50,52
36,43
79,85
10,12
215,221
22,24
11,17
33,38
18,20
6,8
79,86
2,5
41,44
228,232
107,118
80,87
58,65
78,80
132,139
25,32
25,27
27,33
2,5
66,68
39,50
21,23
18,25
38,40
0,4
8,10
8,10
44,58
2,13
85,92
96,102
0,6
52,54
8,10
14,19
10,12
93,100
154,156
0,6
13,15
147,150
26,28
6,11
21,26
22,24
53,55
25,30
11,13
6,8
17,23
8,10
186,197
37,44
17,24
0,3
8,15
56,58
13,15
37,44
27,29
0,3
8,10
110,116
32,38
7,9
20,22
178,183
51,53
14,18
123,128
40,47
7,14
14,16
66,69
66,68
11,14
22,24
5,7
6,8
27,29
0,4
4,14
8,10
117,123
175,183
5,10
170,176
10,12
16,18
196,200
0,3
291,302
55,57
71,78
68,70
12,14
64,70
0,5
0,5
0,7
166,168
7,9
25,33
41,48
30,35
2,5
45,52
149,157
119,125
41,47
36,43
0,7
20,35
43,45
108,111
45,47
8,14
0,3
159,166
24,29
13,15
10,12
0,2
0,3
9,11
32,39
206,211
0,8
17,19
8,14
23,28
51,53
0,12
18,20
137,148
4,7
13,18
55,61
10,18
225,237
11,13
85,92
148,155
0,2
129,144
82,88
189,191
115,121
9,11
7,9
7,12
43,45
51,53
17,25
34,36
25,36
196,198
7,9
107,109
169,175
13,21
41,48
146,148
94,101
210,215
70,72
152,163
97,105
97,112
42,44
19,23
269,274
5,12
20,24
280,291
49,55
17,19
13,20
14,25
20,25
23,25
30,35
67,74
240,245
25,27
2,4
70,76
70,77
34,36
7,9
338,345
17,24
50,57
151,157
59,61
10,16
71,73
32,45
8,10
68,70
91,97
17,19
20,22
63,65
9,14
8,10
49,51
18,20
42,49
278,284
25,27
20,22
114,121
22,27
34,36
201,208
12,14
41,43
29,31
12,14
164,171
49,51
39,46
140,147
288,293
227,232
92,98
52,58
5,8
167,173
7,9
185,187
71,78
156,163
46,48
22,28
303,314
18,22
31,33
6,8
127,131
326,330
44,50
198,205
16,18
9,11
38,42
23,28
41,48
26,28
7,13
79,82
121,128
127,133
0,6
9,11
233,240
43,47
130,137
111,117
46,51
63,68
95,101
13,18
10,12
0,6
76,83
188,199
18,21
99,104
106,111
0,2
7,12
54,60
41,48
25,27
74,81
53,60
22,24
33,39
15,17
61,66
127,133
142,144
123,125
111,113
8,10
17,24
49,51
80,82
2,4
6,8
23,30
6,8
6,8
10,12
17,22
84,91
55,63
5,7
76,83
54,59
179,186
104,106
2,14
8,10
31,38
261,269
7,9
5,7
45,47
33,36
339,346
67,78
22,29
31,43
21,28
57,59
3,5
62,68
6,12
146,158
33,39
68,75
54,59
8,10
58,62
3,10
48,50
10,12
53,60
38,53
8,10
32,38
8,10
150,157
285,293
9,14
28,35
147,154
111,118
31,36
21,26
13,18
10,12
67,74
0,12
12,14
39,44
432,436
0,3
45,52
48,50
18,20
7,13
243,249
21,23
169,171
5,14
53,60
7,14
0,12
59,61
65,72
74,81
391,396
53,59
5,16
138,145
18,20
41,46
50,56
7,9
31,33
98,100
89,99
25,27
45,47
66,74
71,75
30,35
325,335
34,42
86,97
108,114
77,79
120,130
0,2
0,8
139,145
6,8
4,10
101,106
0,3
2,7
6,17
91,93
111,117
134,139
20,22
7,9
0,8
50,52
33,40
24,31
153,155
106,114
5,10
54,61
180,186
0,3
73,80
39,41
6,11
13,15
18,26
10,12
8,10
2,5
6,8
19,34
132,138
63,71
2,7
182,188
6,8
69,76
18,24
97,99
28,30
21,28
3,5
60,62
28,34
27,29
121,123
7,9
7,9
213,217
62,69
50,55
63,68
8,13
46,48
85,91
80,87
37,44
0,7
41,43
154,159
17,24
97,104
15,17
10,17
9,11
90,97
37,49
6,8
307,314
21,34
14,16
34,42
38,40
38,46
38,44
31,33
6,8
4,10
0,2
72,79
23,29
8,10
11,17
178,182
8,13
175,181
7,9
15,25
2,7
5,7
112,126
56,58
6,8
8,10
34,43
223,234
15,17
82,88
38,49
5,7
8,10
6,8
13,15
44,46
7,9
2,8
0,7
25,33
3,5
70,82
27,29
1,3
7,19
100,104
74,76
62,69
112,118
2,7
171,175
6,9
135,139
0,3
124,137
